CA3, 000600, 78, 89, PRSH, 2239, 30, 74.633333, ZIP, 4296, 30, 143.200000, 78, 89, 
CA3, 000600, 81, 86, PRSH, 2167, 30, 72.233333, ZIP, 4551, 30, 151.700000, 81, 86, 
CA3, 000600, 89, 96, PRSH, 1638, 30, 54.600000, ZIP, 5556, 30, 185.200000, 89, 96, 
CA3, 000600, 88, 89, PRSH, 2156, 30, 71.866667, ZIP, 4798, 30, 159.933333, 88, 89, 
CA3, 000600, 79, 85, PRSH, 2129, 30, 70.966667, ZIP, 4452, 30, 148.400000, 79, 85, 
CA3, 000600, 83, 84, PRSH, 2328, 30, 77.600000, ZIP, 3450, 30, 115.000000, 83, 84, 
CA3, 000600, 86, 91, PRSH, 2919, 30, 97.300000, ZIP, 5380, 30, 179.333333, 86, 91, 
CA3, 000600, 97, 132, PRSH, 2169, 30, 72.300000, ZIP, 3714, 30, 123.800000, 97, 132, 
CA3, 000600, 83, 91, PRSH, 2035, 30, 67.833333, ZIP, 4731, 30, 157.700000, 83, 91, 
CA3, 000600, 82, 88, PRSH, 1999, 30, 66.633333, ZIP, 4118, 30, 137.266667, 82, 88, 
CA3, 000600, 96, 103, PRSH, 2790, 30, 93.000000, ZIP, 5189, 30, 172.966667, 96, 103, 
CA3, 000600, 97, 121, PRSH, 1553, 30, 51.766667, ZIP, 3722, 30, 124.066667, 97, 121, 
CA3, 000600, 78, 86, PRSH, 1965, 30, 65.500000, ZIP, 4433, 30, 147.766667, 78, 86, 
CA3, 000600, 89, 90, PRSH, 1116, 30, 37.200000, ZIP, 3706, 30, 123.533333, 89, 90, 
CA3, 000600, 99, 145, PRSH, 1520, 30, 50.666667, ZIP, 3580, 30, 119.333333, 99, 145, 
CA3, 000600, 83, 87, PRSH, 1665, 30, 55.500000, ZIP, 4566, 30, 152.200000, 83, 87, 
CA3, 000600, 84, 89, PRSH, 1523, 30, 50.766667, ZIP, 2934, 30, 97.800000, 84, 89, 
CA3, 000600, 81, 88, PRSH, 1427, 30, 47.566667, ZIP, 5027, 30, 167.566667, 81, 88, 
CA3, 000600, 84, 89, PRSH, 1968, 30, 65.600000, ZIP, 3844, 30, 128.133333, 84, 89, 
CA3, 000600, 93, 99, PRSH, 1153, 30, 38.433333, ZIP, 4442, 30, 148.066667, 93, 99, 
CA3, 000600, 79, 89, PRSH, 2236, 30, 74.533333, ZIP, 5856, 30, 195.200000, 79, 89, 
